,Unnamed: 0,MACE_pred,av_rating,sentence,worker_0,worker_1,worker_2,worker_3,worker_4,worker_5,worker_6,worker_7,round,batch,sent_id,disagree,agree,neutral,confidence_in_prediction_gpt-3.5,confidence_in_prediction_gpt-4o,label_gpt4o,label_gpt-3.5,3.5,4
1514,1514,disagrees,-0.75,Fossil fuels are the moral choice for the developing world.,disagrees,disagrees,disagrees,disagrees,neutral,disagrees,neutral,disagrees,4,5,t17,0.6146655110729078,0.0033411808180752,0.3819933081090169,1.0,0.8,C,C,disagrees,disagrees
1515,1515,neutral,0.25,The court is sensitive to the plaintiff 's arguments for a strong mechanism to combat the effects of global climate change.,neutral,neutral,agrees,neutral,agrees,neutral,neutral,neutral,4,5,t18,0.6812040855235642,0.1893047505439859,0.1294911639324499,1.0,0.9,A,A,agrees,agrees
1516,1516,disagrees,-0.625,Alarmists about global warming are trying to gain more power over the economy and our lives.,agrees,disagrees,disagrees,disagrees,disagrees,neutral,disagrees,disagrees,4,5,t19,0.4418270465776557,0.0034827608716719,0.5546901925506723,0.9,0.9,C,C,disagrees,disagrees
1517,1517,neutral,0.0,The researchers are testing more sophisticated computer models to better understand the effects of stronger storms and increasing pollution on global weather patterns.,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,4,5,t2,0.0025259781498539,0.8677536386472123,0.1297203832029335,1.0,0.9,B,A,agrees,neither agrees nor disagrees
1518,1518,disagrees,-1.0,The global warming scare has little to do with science.,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,disagrees,4,5,t20,0.9499965908806476,0.001833390166447,0.0481700189529052,0.9,0.95,C,C,disagrees,disagrees
1519,1519,agrees,0.875,The collapse of sea ice is already forcing entire communities to relocate.,agrees,agrees,agrees,agrees,agrees,neutral,agrees,agrees,4,5,t21,0.1029076628524418,0.0219031913125242,0.8751891458350337,1.0,0.9,A,A,agrees,agrees
1520,1520,agrees,0.5,"During the past 15 years, the retreat of summer sea ice has led to a 5 percent increase in the amount of energy the Arctic Ocean has taken up.",agrees,agrees,agrees,neutral,neutral,neutral,agrees,neutral,4,5,t22,0.000717535066882,0.9963524231843556,0.0029300417487622,0.9,0.9,B,A,agrees,neither agrees nor disagrees
1521,1521,agrees,0.75,"Global warming is real, because the rise of terrorism tracks with their â adjusted â climate data.",neutral,agrees,agrees,agrees,agrees,agrees,agrees,neutral,4,5,t23,0.6373946197030057,0.0218683338258774,0.3407370464711169,0.9,0.8,C,C,disagrees,disagrees
1522,1522,neutral,0.125,"It is important to emphasize the distinction between pollutants and carbon dioxide, a naturally occurring component of the earthâs atmosphere.",disagrees,neutral,neutral,neutral,agrees,agrees,neutral,neutral,4,5,t24,0.8653206090016285,0.0025182563734233,0.132161134624948,0.75,0.9,B,B,neither agrees nor disagrees,neither agrees nor disagrees
1523,1523,neutral,0.0,The auto industry is on the cusp of redefining its relationship with fossil fuels and is on its way to becoming more of a mainstream concept.,disagrees,neutral,agrees,neutral,neutral,neutral,neutral,neutral,4,5,t25,0.0022716052528559,0.0950038076198447,0.9027245871272992,0.2,0.8,B,A,agrees,neither agrees nor disagrees
1524,1524,agrees,1.0,Global warming is having an impact now.,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,4,5,t26,0.9883512150356636,0.005538800820899,0.0061099841434371,1.0,0.9,A,A,agrees,agrees
1525,1525,agrees,0.75,"The poorest people in the world, who have had virtually nothing to do with causing global warming, will be high on the list of victims as climatic disruptions intensify.",agrees,agrees,neutral,agrees,agrees,neutral,agrees,agrees,4,5,t27,0.9991148622005912,0.000468776446691,0.0004163613527176,0.9,0.9,A,A,agrees,agrees
1526,1526,neutral,-0.25,Dealing with global warming is more akin to buying an insurance policy.,disagrees,neutral,neutral,disagrees,neutral,agrees,neutral,disagrees,4,5,t28,0.0008305288976969,0.994678778642162,0.004490692460141,0.8,0.8,B,A,agrees,neither agrees nor disagrees
1527,1527,agrees,0.5,This target would see us doing our bit in limiting global warming to less than 2 degrees Celsius.,neutral,agrees,agrees,agrees,agrees,disagrees,agrees,neutral,4,5,t29,0.0033431042912618,0.5259423322796614,0.4707145634290769,1.0,0.9,A,A,agrees,agrees
1528,1528,disagrees,-0.125,Global warming would open stretches of the Arctic Ocean to shipping and drilling.,agrees,disagrees,agrees,neutral,neutral,neutral,disagrees,disagrees,4,5,t3,0.0014163943044552,0.9739053416940412,0.0246782640015035,0.9,0.8,B,A,agrees,neither agrees nor disagrees
1529,1529,neutral,0.0,Exxon Mobilâs senior leaders and board decided to go forward with their political activities even though they had been briefed extensively on the risks of global warming by the companyâs own scientists.,neutral,agrees,disagrees,neutral,agrees,disagrees,neutral,neutral,4,5,t30,0.0131129891433767,0.1098138179292506,0.8770731929273726,0.9,0.9,A,A,agrees,agrees
1530,1530,agrees,0.5,The combination of the warm ocean and the effects of waves on these glaciers may increase the rate of loss of glacial ice.,agrees,neutral,neutral,neutral,agrees,agrees,agrees,neutral,4,5,t31,0.0071087947584299,0.0112281310208395,0.9816630742207304,0.9,0.8,A,A,agrees,agrees
1531,1531,neutral,-0.25,Environmentalists concern is not just that the trillions devoted to rescuing the global financial system mean less cash for the climate-change agenda.,disagrees,neutral,agrees,neutral,disagrees,disagrees,neutral,neutral,4,5,t32,0.0003980210907931,0.9991838783753286,0.0004181005338782,0.5,0.7,A,B,neither agrees nor disagrees,agrees
1532,1532,agrees,0.875,Global warming has been behind every catastrophe and uprising on the planet.,agrees,agrees,agrees,agrees,agrees,agrees,agrees,neutral,4,5,t33,0.0014415994648453,0.9718704354923244,0.02668796504283,0.9,0.9,A,C,disagrees,agrees
1533,1533,neutral,-0.25,2017 average global temperatures are just below the record set in 2013.,neutral,neutral,disagrees,neutral,disagrees,neutral,neutral,neutral,4,5,t34,0.2697987590597882,0.022011608105848,0.7081896328343639,0.9,0.8,B,A,agrees,neither agrees nor disagrees
1534,1534,neutral,0.25,Interest in global warming to snowball.,neutral,neutral,agrees,neutral,agrees,neutral,neutral,neutral,4,5,t35,0.0146081094833849,0.9494526766347208,0.0359392138818943,0.9,0.8,A,A,agrees,agrees
1535,1535,disagrees,-0.625,It is impossible to know how much global temperatures have really risen.,neutral,disagrees,disagrees,neutral,disagrees,neutral,disagrees,disagrees,4,5,t36,0.1125263679970482,0.2785334221974516,0.6089402098055001,0.8,0.7,B,C,disagrees,neither agrees nor disagrees
1536,1536,neutral,-0.375,The proposed carbon tax on beef has no chance of becoming reality.,disagrees,disagrees,disagrees,neutral,neutral,neutral,neutral,neutral,4,5,t37,0.0033524189606082,0.5255586185658152,0.4710889624735765,0.2,0.8,B,B,neither agrees nor disagrees,neither agrees nor disagrees
1537,1537,agrees,0.75,They deployment could needlessly delay the process of weaning economies from fossil fuels â the dominant source of global CO2 emissions.,agrees,neutral,neutral,agrees,agrees,agrees,agrees,agrees,4,5,t38,0.2603214962063361,0.0265278263160596,0.7131506774776042,0.9,0.9,A,A,agrees,agrees
1538,1538,neutral,-0.125,"Carbon pricing will jeopardize the future of Canadian industry, which generally exports most of its production to the United States.",neutral,disagrees,agrees,neutral,neutral,disagrees,neutral,neutral,4,5,t39,0.0009874456651183,0.9912657422960036,0.007746812038878,0.2,0.3,C,B,neither agrees nor disagrees,disagrees
1539,1539,agrees,0.75,We need to get rid of fossil fuel subsidies now.,agrees,neutral,agrees,agrees,agrees,agrees,agrees,neutral,4,5,t4,0.1136768538062465,0.0026151272883562,0.8837080189053972,1.0,0.85,A,A,agrees,agrees
1540,1540,neutral,0.25,"Mr. Obama spends a lot of time thinking about his daughters, and he does not want to be the guy who is in a position of doing something about a major global threat and did not do enough.",disagrees,neutral,agrees,agrees,neutral,neutral,agrees,neutral,4,5,t40,0.0022292379947768,0.0978252148410158,0.899945547164207,0.2,0.9,A,A,agrees,agrees
1541,1541,agrees,0.75,"About 13 million Americans may have to move due to sea level rise by the end of the century, with landlocked states such as Arizona and Wyoming set for a population surge.",agrees,agrees,agrees,neutral,agrees,agrees,agrees,neutral,4,5,t41,0.9086246259837196,0.002158106699797,0.0892172673164832,0.9,0.9,A,A,agrees,agrees
1542,1542,agrees,0.75,The U.S. government would use the revenue from a carbon tax to invest in real climate-change mitigation.,neutral,agrees,agrees,agrees,agrees,agrees,neutral,agrees,4,5,t42,0.1972984469118396,0.0029386387144396,0.7997629143737208,1.0,0.9,A,A,agrees,agrees
1543,1543,neutral,0.5,"By 2030, global average sea levels could rise between three and nine inches over 2000 levels, range from six inches to two feet by 2050, and from 19 to 55 inches by 2100.",agrees,agrees,agrees,neutral,neutral,agrees,neutral,neutral,4,5,t43,0.0020690297565127,0.9341186072666248,0.0638123629768623,1.0,0.9,A,A,agrees,agrees
1544,1544,disagrees,-0.5,But only half of the carbon dioxide stays up there.,neutral,disagrees,disagrees,neutral,disagrees,neutral,neutral,disagrees,4,5,t44,0.1264834551381706,0.0231229911158121,0.8503935537460173,0.75,0.9,B,B,neither agrees nor disagrees,neither agrees nor disagrees
1545,1545,agrees,0.75,"Between 1990 and 2011, carbon dioxide and other gas emissions caused a 30 percent increase in the warming effect on the climate.",agrees,agrees,agrees,neutral,agrees,agrees,neutral,agrees,4,5,t5,0.0180164686048039,0.4245795885670564,0.5574039428281398,1.0,0.9,A,A,agrees,agrees
1546,1546,neutral,0.375,"The scientists research models indicate the earth is likely to undergo a ""mini ice age"" that may last about a decade.",agrees,neutral,neutral,neutral,neutral,agrees,agrees,neutral,4,5,t6,0.0019042931423777,0.9319628211953884,0.0661328856622337,0.9,0.8,B,C,disagrees,neither agrees nor disagrees
1547,1547,agrees,0.75,"His visit to the United States will inspire Congress to work across the aisle toward solutions to climate change, whether through a carbon tax or through other methods that will reduce our carbon footprint fast.",agrees,neutral,agrees,agrees,agrees,agrees,agrees,neutral,4,5,t7,0.0019221241314071,0.9413676704353714,0.0567102054332214,1.0,0.9,A,A,agrees,agrees
1548,1548,agrees,0.875,The carbon released will further warm the planet.,agrees,agrees,agrees,agrees,agrees,agrees,agrees,neutral,4,5,t8,0.0031728589421944,0.3336287184009996,0.6631984226568061,1.0,0.9,A,A,agrees,agrees
1549,1549,disagrees,-0.5,"Unlike the Arctic, where sharp declines in recent decades in the ice that floats on sea surfaces have been linked to warming, sea ice in the Antarctic has actually increased.",neutral,disagrees,disagrees,neutral,neutral,disagrees,disagrees,neutral,4,5,t9,0.6479417067349755,0.0033330022559684,0.348725291009056,0.2,0.8,B,C,disagrees,neither agrees nor disagrees
1550,1550,disagrees,-0.75,Global warming is a hoax.,disagrees,disagrees,disagrees,agrees,disagrees,disagrees,disagrees,disagrees,4,6,s0,,,,1.0,1.0,C,C,disagrees,disagrees
1551,1551,agrees,0.625,Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,neutral,neutral,agrees,agrees,neutral,agrees,agrees,agrees,4,6,s1,,,,1.0,0.95,A,A,agrees,agrees
1552,1552,neutral,0.125,"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",neutral,neutral,neutral,agrees,neutral,neutral,neutral,neutral,4,6,s2,,,,0.0,0.95,B,B,neither agrees nor disagrees,neither agrees nor disagrees
1553,1553,agrees,1.0,Global warming is happening and it will be dangerous to human health and welfare.,agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,4,6,s3,,,,1.0,0.95,A,A,agrees,agrees
1554,1554,neutral,0.0,Some icebergs are cute.,neutral,neutral,neutral,neutral,neutral,neutral,neutral,neutral,4,6,s4,,,,0.2,0.95,B,B,neither agrees nor disagrees,neither agrees nor disagrees
1555,1555,neutral,-0.125,"Although the new global average figures are far less dramatic, the analysis and the wider scope are providing some good news that collectively we are doing something right.",neutral,agrees,neutral,disagrees,neutral,neutral,disagrees,neutral,4,6,t0,0.0313662446356477,0.0150800339652166,0.9535537213991356,0.75,0.8,B,B,neither agrees nor disagrees,neither agrees nor disagrees
1556,1556,agrees,0.625,"Arctic sea ice could disappear in the summer within several decades, with severe impacts on wildlife and human communities in the region, and unknown effects on the worldâs weather patterns.",agrees,neutral,agrees,agrees,neutral,neutral,agrees,agrees,4,6,t1,0.003946744915402,0.6158805371150097,0.3801727179695883,1.0,0.9,A,A,agrees,agrees
1557,1557,disagrees,-0.5,"For example, stressing the idea that human activity is behind global warming can be counterproductive.",disagrees,disagrees,disagrees,agrees,disagrees,neutral,neutral,disagrees,4,6,t10,0.5441272994932767,0.0029594182727357,0.4529132822339877,0.75,0.8,B,B,neither agrees nor disagrees,neither agrees nor disagrees
1558,1558,agrees,0.75,The overall trend over decades to more intense and more frequent heat waves is definitely a signal of global warming.,agrees,agrees,agrees,disagrees,agrees,agrees,agrees,agrees,4,6,t11,0.0014850836967456,0.0154082440175469,0.9831066722857074,0.9,0.9,A,A,agrees,agrees
1559,1559,neutral,0.125,A group of American scientists is rescued from an island off Antarcticaâs coast after ice prevented a U.S. Antarctic Program research vessel from reaching them.,neutral,neutral,neutral,agrees,neutral,neutral,neutral,neutral,4,6,t12,0.0023141628271109,0.055079088996659,0.94260674817623,0.2,0.95,B,B,neither agrees nor disagrees,neither agrees nor disagrees
1560,1560,neutral,0.125,We can devise and build flood barriers; we can cap and control the spewing of carbon and methane into the air.,neutral,neutral,neutral,agrees,disagrees,neutral,neutral,agrees,4,6,t13,0.0010292820252897,0.9974392820190212,0.0015314359556888,1.0,0.7,A,A,agrees,agrees
1561,1561,agrees,1.0,"A rapid shift away from those fuels over coming decades would preserve much of the ice, or at least slow the melting drastically.",agrees,agrees,agrees,agrees,agrees,agrees,agrees,agrees,4,6,t14,0.0259889484638307,0.0232106619412946,0.9508003895948746,0.9,0.9,A,A,agrees,agrees
1562,1562,neutral,0.25,People are so addicted to their carbon fuelled lifestyles.,agrees,neutral,neutral,disagrees,agrees,neutral,agrees,neutral,4,6,t15,0.003811466695252,0.3608698961128391,0.6353186371919088,0.8,0.8,A,A,agrees,agrees
1563,1563,disagrees,-0.5,"Global travel and trade, not climate change, brought the first cases of chikungunya, a mosquito-borne tropical disease, to Florida.",disagrees,disagrees,disagrees,agrees,disagrees,neutral,neutral,disagrees,4,6,t16,0.0198107666954754,0.0014518532994633,0.9787373800050612,1.0,0.8,C,B,neither agrees nor disagrees,disagrees
